Aadhaar,Date,Grains,Pulses,Other Fruits,Leafy Vegetables,Other Vegetables,Dairy,"Meat, Poultry and Fish",Vitamin A Rich,Nuts and Seeds,Eggs,Junk Foods
423542713786,2021-07-02,1,1,0,1,1,1,0,0,0,1,1
423542713786,2021-07-03,1,1,0,0,1,1,0,0,0,1,1
423542713786,2021-07-04,1,1,0,1,1,0,0,0,1,1,1
423542713786,2021-07-05,1,1,0,1,1,0,0,0,0,1,1
423542713786,2021-07-06,1,1,0,1,1,1,0,0,0,1,1
423542713786,2021-07-07,0,0,0,0,0,0,0,0,0,0,0
423542713786,2021-08-01,1,1,1,1,1,1,0,0,1,1,1
423542713786,2021-08-02,1,0,0,1,0,1,0,0,1,0,1
423542713786,2021-08-03,1,1,0,1,1,0,0,0,1,1,1
423542713786,2021-08-04,1,1,0,1,1,0,1,0,1,1,1
423542713786,2021-08-05,1,1,0,0,1,0,0,0,0,1,1
423542713786,2021-08-06,1,0,0,1,1,0,0,0,1,1,1
423542713786,2021-08-07,1,1,0,1,1,0,0,0,0,1,1
423542713786,2021-09-01,1,1,0,0,0,1,0,0,0,0,1
423542713786,2021-09-02,1,1,0,0,0,0,0,0,0,1,1
423542713786,2021-09-03,1,1,0,0,0,1,0,0,0,0,1
423542713786,2021-09-04,1,1,0,0,0,0,0,0,0,1,1
423542713786,2021-09-05,1,1,0,0,0,1,0,0,0,0,1
423542713786,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
423542713786,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
423542713786,2021-10-01,1,0,0,1,0,0,0,0,0,0,1
423542713786,2021-10-02,1,0,0,0,0,0,0,0,0,1,1
423542713786,2021-10-03,1,0,0,0,0,0,0,0,0,1,1
423542713786,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
423542713786,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
423542713786,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
423542713786,2021-10-07,1,0,0,0,0,0,0,0,0,1,1
425910618622,2021-07-01,1,0,0,0,0,0,0,0,0,1,1
425910618622,2021-07-02,1,1,0,0,0,0,0,0,0,1,1
425910618622,2021-07-03,1,1,0,0,0,0,0,0,0,1,1
425910618622,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-07-05,1,0,0,0,0,0,0,0,0,1,1
425910618622,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-07-07,1,1,0,0,0,0,1,0,0,0,1
425910618622,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-08-04,1,0,0,0,0,1,0,0,0,0,0
425910618622,2021-08-05,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-08-06,1,0,0,0,0,0,0,0,0,1,1
425910618622,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
425910618622,2021-09-02,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-09-03,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-09-04,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-09-06,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-10-01,1,1,0,0,0,0,0,0,0,1,1
425910618622,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
425910618622,2021-10-06,1,0,0,0,0,1,0,0,0,0,1
425910618622,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-07-01,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-07-02,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-07-03,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-07-04,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-07-05,1,0,0,0,0,1,0,0,0,0,0
431871990480,2021-07-06,1,1,1,0,1,1,1,0,0,0,1
431871990480,2021-07-07,1,0,0,0,0,0,0,0,0,0,0
431871990480,2021-08-01,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-08-02,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-08-03,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-08-04,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-08-05,1,0,0,0,0,0,0,0,0,1,1
431871990480,2021-08-06,1,0,0,0,0,0,0,0,0,1,1
431871990480,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
431871990480,2021-09-01,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-02,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-03,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-04,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-06,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-10-01,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-10-02,1,0,0,0,0,0,0,0,0,0,0
431871990480,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-10-05,1,0,0,0,0,0,0,0,0,1,0
431871990480,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
431871990480,2021-10-07,1,0,0,0,0,0,0,0,0,1,1
454238476010,2021-07-01,1,1,0,0,0,0,1,0,0,1,1
454238476010,2021-07-02,1,1,0,0,0,0,1,0,0,1,1
454238476010,2021-07-03,1,1,0,1,0,0,1,0,0,1,0
454238476010,2021-07-04,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-07-05,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-07-06,1,1,0,1,0,0,0,0,1,0,1
454238476010,2021-07-07,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-08-01,1,1,0,0,0,0,1,0,0,0,0
454238476010,2021-08-02,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-08-03,1,1,0,0,0,0,1,0,0,0,0
454238476010,2021-08-04,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-08-05,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-08-06,1,1,0,1,0,0,0,0,0,0,0
454238476010,2021-08-07,1,1,0,1,0,0,1,0,0,0,0
454238476010,2021-09-01,1,0,0,0,0,0,0,0,0,0,1
454238476010,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-09-03,1,0,0,0,0,1,0,0,0,0,1
454238476010,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-09-05,1,0,0,0,0,1,0,0,0,0,1
454238476010,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
454238476010,2021-10-01,1,0,0,1,0,0,0,0,0,0,1
454238476010,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
454238476010,2021-10-03,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-10-04,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-10-05,1,0,0,0,0,0,0,0,0,1,1
454238476010,2021-10-06,1,1,0,0,0,0,0,0,0,0,1
454238476010,2021-10-07,1,0,0,0,0,0,0,0,0,1,0
467491204688,2021-07-01,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-07-03,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-07-04,0,0,0,0,0,0,0,0,0,1,0
467491204688,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-07-07,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
467491204688,2021-10-01,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-10-02,1,0,0,0,0,0,0,0,0,1,0
467491204688,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
467491204688,2021-10-07,1,0,0,0,0,0,0,0,0,1,1
477237165312,2021-07-01,1,0,0,0,0,0,0,0,0,0,1
477237165312,2021-07-02,1,0,0,1,1,0,0,0,0,0,0
477237165312,2021-07-03,1,1,0,0,0,0,0,0,0,1,1
477237165312,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-07-05,1,1,0,0,0,0,0,0,0,1,1
477237165312,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-07-07,1,0,0,1,0,0,0,0,0,1,1
477237165312,2021-08-01,1,0,0,0,0,0,0,0,0,0,1
477237165312,2021-08-02,1,0,0,0,0,0,0,0,1,1,1
477237165312,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-08-04,1,0,0,0,0,0,0,0,0,0,1
477237165312,2021-08-05,1,1,0,0,0,0,0,0,0,1,1
477237165312,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-08-07,1,0,0,0,0,0,0,0,0,0,1
477237165312,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-09-03,1,1,0,1,0,0,0,0,0,0,1
477237165312,2021-09-04,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
477237165312,2021-09-06,1,1,0,1,0,0,0,0,0,0,1
477237165312,2021-09-07,1,0,0,0,0,0,0,0,0,1,1
477237165312,2021-10-01,1,0,0,0,0,0,0,0,0,1,1
477237165312,2021-10-02,1,1,0,0,0,0,0,0,0,1,1
477237165312,2021-10-03,1,1,0,0,0,0,0,0,0,1,1
477237165312,2021-10-04,1,0,0,1,0,0,0,0,0,0,1
477237165312,2021-10-05,1,0,0,0,0,0,0,0,1,0,1
477237165312,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
477237165312,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
492349936230,2021-07-01,1,1,0,0,0,0,0,0,0,1,1
492349936230,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
492349936230,2021-07-03,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-07-04,1,0,0,0,0,0,0,0,0,0,1
492349936230,2021-07-05,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-07-06,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-07-07,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-08-01,1,1,0,0,0,0,0,0,0,1,1
492349936230,2021-08-02,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
492349936230,2021-08-04,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-08-05,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-08-06,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-08-07,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-09-01,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-09-02,1,1,0,0,0,0,0,0,0,1,1
492349936230,2021-09-03,1,0,0,0,0,1,0,0,0,0,0
492349936230,2021-09-04,1,1,0,0,0,0,0,0,0,1,1
492349936230,2021-09-05,1,0,0,0,0,0,0,0,0,1,1
492349936230,2021-09-06,1,1,0,0,0,0,0,0,0,1,1
492349936230,2021-09-07,1,0,0,1,0,0,0,0,0,0,1
492349936230,2021-10-01,1,1,0,0,0,0,0,0,0,0,1
492349936230,2021-10-02,1,1,0,0,0,0,0,0,0,0,1
492349936230,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
492349936230,2021-10-04,1,1,0,0,0,0,0,0,0,0,1
492349936230,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
492349936230,2021-10-06,1,0,0,0,0,1,0,0,0,0,1
492349936230,2021-10-07,1,0,0,0,0,0,0,0,0,0,0
492635584674,2021-07-01,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-07-04,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-07-05,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-07-06,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-07-07,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-01,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-02,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-08-06,1,1,0,0,1,0,0,0,0,0,1
492635584674,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-09-01,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-09-02,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-09-04,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
492635584674,2021-10-01,1,0,0,0,0,0,0,0,0,1,0
492635584674,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-10-03,1,0,0,0,0,0,0,0,0,1,1
492635584674,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
492635584674,2021-10-06,1,0,0,0,0,0,0,0,0,1,0
492635584674,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
507172370945,2021-07-01,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-07-02,1,0,0,0,0,0,0,0,0,0,1
507172370945,2021-07-03,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-07-04,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-07-05,1,1,0,0,0,0,0,0,0,0,1
507172370945,2021-07-06,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-07-07,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-08-01,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-08-02,1,0,0,0,0,0,0,0,0,1,0
507172370945,2021-08-03,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
507172370945,2021-08-05,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-08-06,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-08-07,1,0,0,0,0,0,0,0,0,0,1
507172370945,2021-09-01,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-09-02,1,1,0,0,0,0,0,0,0,1,1
507172370945,2021-09-03,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-09-04,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-09-05,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-09-06,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-09-07,1,0,0,0,0,0,0,0,0,1,0
507172370945,2021-10-01,1,1,0,0,0,0,0,0,0,1,1
507172370945,2021-10-02,1,0,0,1,0,0,0,0,0,0,1
507172370945,2021-10-03,1,1,0,0,0,0,0,0,0,0,1
507172370945,2021-10-04,1,0,0,0,0,0,0,0,0,1,1
507172370945,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
507172370945,2021-10-06,1,0,0,0,0,1,0,0,0,0,0
507172370945,2021-10-07,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-07-01,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-07-02,1,0,0,0,0,1,0,0,0,0,1
509786991748,2021-07-03,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-07-04,1,0,0,0,1,0,0,0,0,0,0
509786991748,2021-07-05,1,0,0,0,0,1,0,0,0,0,1
509786991748,2021-07-06,1,1,0,0,0,0,0,0,0,1,1
509786991748,2021-07-07,1,1,0,0,0,0,0,0,0,0,0
509786991748,2021-08-01,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-08-02,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-08-03,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-08-04,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-08-05,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-08-06,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-08-07,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-09-01,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-02,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-03,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-04,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-06,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-10-01,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-10-03,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-10-05,1,1,0,0,0,0,0,0,0,0,1
509786991748,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
509786991748,2021-10-07,1,0,0,0,0,1,0,0,0,0,1
540056833323,2021-07-01,1,0,0,0,0,1,0,0,0,0,1
540056833323,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-07-03,1,1,0,0,0,0,0,0,0,1,1
540056833323,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-07-05,1,1,0,0,1,0,0,0,0,0,1
540056833323,2021-07-06,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-07-07,1,1,0,0,0,0,0,0,0,0,0
540056833323,2021-08-01,1,1,0,0,0,0,1,0,0,0,1
540056833323,2021-08-02,1,0,0,0,1,0,0,0,0,1,1
540056833323,2021-08-03,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-08-04,1,1,0,0,0,0,1,0,0,0,1
540056833323,2021-08-05,1,1,0,0,1,0,0,0,1,0,1
540056833323,2021-08-06,1,1,0,0,0,0,1,0,0,0,1
540056833323,2021-08-07,1,1,0,0,0,0,0,0,0,1,1
540056833323,2021-09-01,1,1,0,0,0,0,0,0,0,1,1
540056833323,2021-09-02,1,1,0,0,0,0,0,0,0,1,0
540056833323,2021-09-03,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-09-04,1,1,0,0,0,0,0,0,0,0,0
540056833323,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-09-06,1,0,0,1,0,0,0,0,0,1,1
540056833323,2021-09-07,1,1,0,0,0,0,0,0,0,1,1
540056833323,2021-10-01,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-10-02,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
540056833323,2021-10-04,1,0,0,0,0,0,0,0,0,1,0
540056833323,2021-10-05,1,1,0,0,0,0,0,0,0,0,1
540056833323,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
540056833323,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-07-01,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
543994073922,2021-07-03,1,1,0,0,0,0,0,0,0,0,1
543994073922,2021-07-04,1,1,0,0,0,0,0,0,0,0,1
543994073922,2021-07-05,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-07-06,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-07-07,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-01,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-02,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-03,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-04,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-05,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-06,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-08-07,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-01,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-02,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-03,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-04,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-05,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-06,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-09-07,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-10-01,1,1,0,0,0,0,1,0,0,1,1
543994073922,2021-10-02,1,1,0,0,0,0,0,0,0,0,1
543994073922,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-10-04,1,0,0,0,0,0,1,0,0,0,1
543994073922,2021-10-05,1,0,0,0,0,0,0,0,0,0,1
543994073922,2021-10-06,1,0,0,0,0,1,0,0,0,0,1
543994073922,2021-10-07,1,0,0,0,0,0,0,0,0,0,1
548860772600,2021-07-01,1,0,0,0,0,0,0,0,0,0,0
548860772600,2021-07-02,1,1,0,0,0,0,0,0,0,0,1
548860772600,2021-07-03,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-07-04,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-07-05,1,0,0,1,0,0,0,0,0,0,0
548860772600,2021-07-06,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-07-07,1,0,0,0,0,0,0,0,0,1,0
548860772600,2021-08-01,1,0,0,0,0,0,0,0,0,1,0
548860772600,2021-08-02,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-08-03,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-08-04,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-08-05,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-08-06,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-08-07,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-09-01,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-09-02,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-09-03,1,0,0,1,0,0,0,0,0,0,0
548860772600,2021-09-04,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-09-05,1,0,0,1,0,0,0,0,0,0,0
548860772600,2021-09-06,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-09-07,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-10-01,1,0,0,1,0,1,0,0,0,0,1
548860772600,2021-10-02,1,1,0,0,0,0,0,0,0,0,1
548860772600,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
548860772600,2021-10-04,1,1,0,1,0,0,0,0,0,0,0
548860772600,2021-10-05,1,1,0,0,0,0,0,0,0,0,0
548860772600,2021-10-06,1,0,0,0,0,1,0,0,0,0,1
548860772600,2021-10-07,1,0,0,0,0,0,0,0,0,0,0
553745163393,2021-07-01,1,1,0,1,1,0,0,0,1,1,1
553745163393,2021-07-02,1,1,1,1,0,0,0,0,0,1,1
553745163393,2021-07-03,1,1,0,0,0,0,1,0,1,1,1
553745163393,2021-07-04,1,1,1,0,0,0,1,1,0,0,1
553745163393,2021-07-05,1,1,1,1,0,0,0,0,1,1,1
553745163393,2021-07-06,1,1,0,1,0,0,1,0,1,1,1
553745163393,2021-07-07,1,0,0,1,1,0,0,0,0,1,1
553745163393,2021-08-01,1,1,0,1,1,0,1,0,1,1,0
553745163393,2021-08-02,1,1,1,0,1,0,1,0,0,0,1
553745163393,2021-08-03,1,1,1,1,0,0,0,0,0,1,1
553745163393,2021-08-04,1,1,0,0,0,0,1,1,0,0,1
553745163393,2021-08-05,1,1,0,1,0,0,0,0,0,1,1
553745163393,2021-08-06,1,1,0,1,0,0,0,0,0,0,1
553745163393,2021-08-07,0,0,1,1,0,0,0,1,0,1,1
553745163393,2021-09-01,1,1,0,0,0,0,0,0,0,1,1
553745163393,2021-09-02,1,1,0,0,0,0,1,0,0,0,1
553745163393,2021-09-03,1,1,0,0,0,0,0,0,0,1,1
553745163393,2021-09-04,1,0,0,0,0,0,1,0,0,0,1
553745163393,2021-09-05,1,1,0,0,0,0,0,0,0,0,1
553745163393,2021-09-06,1,1,0,0,0,0,0,0,0,0,1
553745163393,2021-09-07,1,1,0,0,0,0,0,0,0,0,1
553745163393,2021-10-01,1,0,0,0,0,0,0,0,0,0,1
553745163393,2021-10-02,1,0,0,0,0,0,0,0,0,0,1
553745163393,2021-10-03,1,0,0,0,0,0,0,0,0,0,1
553745163393,2021-10-04,1,0,0,0,0,0,0,0,0,0,1
553745163393,2021-10-05,1,0,0,0,0,0,0,0,0,1,0
553745163393,2021-10-06,1,0,0,0,0,0,0,0,0,0,1
553745163393,2021-10-07,1,1,0,0,0,0,0,0,0,0,1
590701390399,2021-07-01,1,1,0,0,1,0,1,1,0,0,1
590701390399,2021-07-02,1,1,0,0,1,1,1,1,1,1,1
590701390399,2021-07-03,1,1,0,0,1,0,1,0,0,0,1
590701390399,2021-07-04,1,0,0,0,1,1,0,0,0,0,1
590701390399,2021-07-05,1,1,0,0,1,1,1,1,1,0,1
590701390399,2021-07-06,1,1,0,0,1,0,1,1,1,0,1
590701390399,2021-07-07,1,1,1,0,1,0,1,1,0,0,1
590701390399,2021-08-01,1,1,0,0,1,0,1,1,1,0,1
590701390399,2021-08-02,1,1,1,0,1,0,1,1,0,0,1
590701390399,2021-08-03,1,1,0,0,1,1,1,0,0,0,1
590701390399,2021-08-04,1,1,1,0,1,0,1,0,0,1,1
590701390399,2021-08-05,1,1,0,0,1,0,1,0,0,0,1
590701390399,2021-08-06,1,1,1,0,1,0,1,1,0,0,1
590701390399,2021-08-07,1,1,0,0,1,0,1,1,0,0,1
590701390399,2021-09-01,1,1,0,0,0,1,0,0,0,0,1
590701390399,2021-09-02,1,1,0,0,0,0,0,0,0,0,0
590701390399,2021-09-03,1,1,0,1,0,0,0,0,0,1,1
